name,id
By Ion Caraion~James Gill~Dedwydd Jones~Jamie Lehrer~,author_12918
"By North, Sterling and Schoenherr, John (ILT)",author_12919
"By Rosenkrantz, Linda and Satran, Pamela Redmond",author_12920
"By Tan, Amy",author_12921
"By Burka, Jane, Yuen, Lenora K",author_12922
"By Knight, Hilary (ILT) and Thompson, Kay",author_12923
"By Brisard, Jean-Charles, Dasquie, Guillaume, and Madsen, Wayne (FRW)",author_12924
"By May, Danny and Sharpe, Andy",author_12925
"By Anders, Max E.",author_12926
"By Moran, Victoria",author_12927
"By Barnet, Richard J. and Muller, Ronald E.",author_12928
"By Garraty, John A., Carnes, Mark C., and Williams, Patrick",author_12929
"By Lally, Dick",author_12930
"By Jones, Peter and Garlow, James L.",author_12931
"By Ventura, John",author_12932
By Una E. Johnson,author_12933
"By Houston, Jimmy",author_12934
"By Buchholz, Todd G.",author_12935
"By Rubin, Barry M.",author_12936
"By Lewin, Ronald",author_12937
"By Gibson, Mel (FRW)",author_12938
"By Agnew, Spiro T",author_12939
"By Aronson, Elliot (EDT)",author_12940
"By Thomas, Andrew Peyton",author_12941
"By Tanenhaus, Sam",author_12942
"By McArdle, William D., Katch, Frank I.",author_12943
"By Hutton, J. Bernard",author_12944
"By Bar-Zohar, Michael",author_12945
"By Agnew, Connie L., M.D., Klein, Alan H., Ganon, Jill Alison, and Robert, Victor (ILT)",author_12946
"By Pilla, Daniel J.",author_12947
"By anderson, william and Kelly, Leslie A. (PHT)",author_12948
"By Waugh, Evelyn",author_12949
"By Roker, Al (EDT) and Rennert, Amy (EDT)",author_12950
By rosemary anne sisson,author_12951
"By Winston, Lolly",author_12952
"By Cox, Archibald",author_12953
"By Kaplan, Louise J.",author_12954
"By Kerr, Jon",author_12955
"By Seton, Susannah",author_12956
"By Mazur, Laurie Ann (EDT)",author_12957
"By Goodloe, Alfred",author_12958
"By Philip L Carpenter, Theodore D Walker",author_12959
"By Williams, Caroline",author_12960
"By MacKoff, Barbara",author_12961
"By Boldt, Laurence G.",author_12962
"By Di Lella, Alexander A.",author_12963
By Rudolph W. Giuliani,author_12964
"By Dean, Howard and Rogak, Lisa (EDT)",author_12965
By William Samelson,author_12966
"By Sternsher, Bernard (editor)",author_12967
"By Jacobs, Timothy",author_12968
By Eric Posselt,author_12969
"By Harwood, John",author_12970
"By Turner, Francis J. (EDT)",author_12971
"By Saunders, Robert J., Warford, Jeremy J., and Wellenius, Bjorn",author_12972
By Bertram Moses Bernheim,author_12973
"By Draudt, Susan",author_12974
"By Fitzeralp, George",author_12975
"By Halberstam, Joshua",author_12976
"By Bellairs, John",author_12977
"By Goodman, Susan E.",author_12978
"By Daniels, Patricia",author_12979
"By Smalley, Gary, Trent, John T.",author_12980
"By Rosenberger, Margaret",author_12981
"By Wormer, Andrew",author_12982
"By Coleman, Paul W.",author_12983
"By Bedrosian, Margaret McAuliffe",author_12984
"By Shank, P. T.",author_12985
"By Sheff, Bob, M.D.",author_12986
"By Starling, Grover",author_12987
"By Lowry, Lois",author_12988
"By Tobin, Betsy",author_12989
"By clark, elmer",author_12990
"By Bright, Susie (EDT)",author_12991
"By Toms, Michael, Willis, Justine, and Toms, Justine Willis",author_12992
By Malcolm Hulke,author_12993
"By Ernst, Kathleen",author_12994
"By Dyer, John P.",author_12995
"By Sunset, Southern Living Magazine, and Gilberg, Lynne (EDT)",author_12996
"By Greenhaw, Wayne",author_12997
"By Metropolitan Museum of Art (New York, N.Y.)",author_12998
"By Shawver, Brian",author_12999
"By Field, Cynthia R., Stamm, Richard E., and Ewing, Heather P.",author_13000
"By Bouknight, Joanne Kellar",author_13001
"By Drucker, Peter F.",author_13002
"By Hardon, John A.",author_13003
"By Miller, Mark and Lehman, Danny (PHT)",author_13004
"By Post, Emily and Post, Elizabeth L",author_13005
"By Schultze, Quentin and Anker, Roy M. (EDT)",author_13006
"By Lori Smith, Leisure Arts",author_13007
"By Ross, Anne and Cyprien, Michael",author_13008
"By Frankeny, Frankie (PHT), Barber, Mary Corpening, Narlock, Lori Lyn, and Corpening, Sara",author_13009
"By Raabe, Tom",author_13010
"By Kempston, James",author_13011
"By Linford, Chris",author_13012
"By Hill, Nancy M., Snyder, Candice (CON), Nielson, Rafael (CON), Ogden, Maren (CON), Smoot, Julianne (PHT), Staples, Sharon (EDT), and Botwinski, Tarri (CON)",author_13013
"By Sklar, Holly, Mykyta, Laryssa, and Wefald, Susan",author_13014
"By Santomero, Angela C., Kim, Soo Kyung (ILT), and Johnson, Traci Paige (ILT)",author_13015
"By Hoopes, Donelson F.",author_13016
By Wine Spectator,author_13017
By Mary Rowitz,author_13018
"By Clayton, Peter",author_13019
"By Flay, Bobby",author_13020
"By Brine, Don",author_13021
By Larousse,author_13022
"By Lawson, Andrew",author_13023
By Fritz (Edited by) Stern,author_13024
"By Makiya, Kanan and Al-Khalil, Samir",author_13025
"By Collier, Helen V.",author_13026
"By Spender, Dale and Todd, Janet (EDT)",author_13027
By Michael Grant,author_13028
"By Steele, Philip",author_13029
"By Lichter, Paul",author_13030
"By Lewis, Beverly",author_13031
"By Lord, Ruth and Lewis, R. W. B. (FRW)",author_13032
"By Better Homes and Gardens Books (EDT), Hallam, Linda (EDT), and Better Homes and Gardens Books (COR)",author_13033
"By Carlson, Nancy",author_13034
"By Cornell, Joseph Bharat",author_13035
"By Lyttle, Richard B",author_13036
By Merle Thorpe,author_13037
"By Burrough, Bryan and Helyar, John",author_13038
"By Hirshson, Stanley P.",author_13039
"By Lawson, Robert (ILT) and Leaf, Munro",author_13040
"By Hoeye, Michael and Champlin, Dale (ILT)",author_13041
"By Aoki, Yuya, Ayamine, Rando, and Shankel, Ryan",author_13042
"By Weber, Jill (ILT) and Salamon, Julie",author_13043
"By Ames, Louise Bates, Haber, Carol Chase, and Gesell Institute of Human Development (COR)",author_13044
"By Hawkes, Jacquetta (Hopkins)",author_13045
"By Wilson, Marie C.",author_13046
"By Schaap, Dick and Kramer, Jerry",author_13047
"By Scott, Gregory M. and Garrison, Stephen M.",author_13048
"By Backer, Sara and Bacjer, Sara",author_13049
"By Bryan, C. D. B., Pavese, Edith (EDT), and Morton, Robert (EDT)",author_13050
"By Leffler, Merrill",author_13051
"By Patterson, Richard North and Mehta, Sonny (EDT)",author_13052
"By Mercer, Judy",author_13053
"By Toth, Susan Allen",author_13054
"By Thomas, Joyce Carol",author_13055
"By Stephens, Monique Z., Thomas, Laura (ILT), and Ungrey, Tom (ILT)",author_13056
"By Levy, David H.",author_13057
"By Bochar, Jack",author_13058
"By Stobart, Tom",author_13059
"By Buhr, Deborah E. and Thewlis, Diana (ILT)",author_13060
"By Kaplan, Jim",author_13061
"By Sandys, Jon",author_13062
"By Ryan, Kathleen Jo (EDT) and Share, Bernard (EDT)",author_13063
"By Voigt, Cynthia",author_13064
"By Morris, Willie",author_13065
"By Malamud, Bernard, Cheuse, Alan (EDT), and Delbanco, Nicholas (EDT)",author_13066
"By Gordon, Peter H. (EDT), Waller, Sydney (EDT), Weinman, Paul L. (EDT), New York State Museum (COR), and Smithsonian Institution Traveling Exhibition Service (COR)",author_13067
"By Prevention Magazine Health Books and Feltman, John",author_13068
"By Tell Erhardt, Hermie Kranzdorf",author_13069
By Xiong Yuanmei,author_13070
"By Boston Globe and Laymance, Reid (EDT)",author_13071
"By Nolte, William H. (EDT)",author_13072
"By Sorosky, Marlene",author_13073
"By Bowers, Janice E.",author_13074
"By Lofficier, Jean-Marc",author_13075
"By Wallace, Dan (EDT)",author_13076
"By White, Jerry",author_13077
"By Mitchell, Melanie (ILT) and Imperato, Teresa",author_13078
"By Teresi, Dick and Lederman, Leon M.",author_13079
"By Vivian, John",author_13080
"By Griesgraber, Jo Marie (EDT)",author_13081
"By Ramsey, James B.",author_13082
"By Bialer, Seweryn (EDT)",author_13083
"By Williamson, Gordon K., Cader, Michael, and Woodson, Roger",author_13084
"By Appignanesi, Richard and Zarate, Oscar",author_13085
"By Lyon, James (EDT)",author_13086
"By Kerner, Ian and Sohn, Amy (FRW)",author_13087
"By Snyderman, Nancy L., M.D. and Streep, Peg",author_13088
"By Baker, Leonard",author_13089
By E. B. White,author_13090
"By Howard, Philip",author_13091
"By Bevilacqua, Michelle",author_13092
"By Appelbaum, Stephen A.",author_13093
"By Menzel, Donald H. and Martin, Martha Evans",author_13094
"By Milky, D. J. and Nakatsuka, Makoto",author_13095
"By Halle, Louis Joseph",author_13096
"By Ahlberg, Janet",author_13097
"By Browne, N. M.",author_13098
"By Dumaine, Deborah",author_13099
By JOHN FREEMAN,author_13100
By Paul henissart,author_13101
By Sun-Maid Growers of California,author_13102
"By Asbury, Herbert, Borges, Jorge Luis (FRW), and Asbury, Herbert (FRW)",author_13103
"By Colberg, Sheri R., Ph.D. and Peters, Anne (FRW)",author_13104
"By Demers, John",author_13105
"By Cassidy, Anne",author_13106
By W. Ramsey,author_13107
"By Kee, Joyce Lefever",author_13108
"By Chen, Jeff",author_13109
"By Jarvis, Ana C., etc.",author_13110
"By Ruddy, Christopher (EDT), Limbacher, Carl (EDT), and Newsmax. Com (COR)",author_13111
"By Berriault, Gina",author_13112
"By Townsend, A. K.",author_13113
"By Dobbs, Lou",author_13114
"By Chapman, Audrey B.",author_13115
"By Bieler, Manfred",author_13116
"By Ehrlich, Eugene",author_13117
"By Thalmann, Rita and Feinermann, Emmanuel",author_13118
"By Hoffman, Mable and Hoffman, Gar",author_13119
"By Jordan, John",author_13120
"By King, Dave",author_13121
"By Weart, Spencer R.",author_13122
"By Beals, Sharon and Beals, Sharon (PHT)",author_13123
"By El-Mallakh, Kamal",author_13124
"By Farago, Ladislas",author_13125
"By Hellmuth, Phil",author_13126
"By MacRone, Michael and Lulevitch, Tom (ILT)",author_13127
"By Penzias, Arno A.",author_13128
"By Barrett, David V.",author_13129
"By Prendergast, Kathy, McKee, Francis, and Irish Museum of Modern Art (Kilmainham, Dublin, Ireland) (COR)",author_13130
"By Hart, Christopher, Heskett, James L., and Sasser, W. Earl",author_13131
"By Wheeler, Esther And Lasker, Anabel Combs",author_13132
"By Grass, Gunter and Winston, Krishna (TRN)",author_13133
"By Waterhouse, Debra",author_13134
"By Woodman, Richard",author_13135
"By Remak, Joachim",author_13136
"By More, Julian",author_13137
"By Meisels, Murray, Shapiro, Ester R., and Lewis, Helen Block",author_13138
"By Aperture Foundation. and Roalf, Peggy (EDT)",author_13139
"By Evans, Mary",author_13140
"By Berman, Len",author_13141
"By Scarry, Patricia M.",author_13142
"By Ault, Phillip H.",author_13143
By Green Julien,author_13144
"By McLean, Wendy, Texidor, Dee (ILT), and Jexidor, Dee (ILT)",author_13145
"By Rhodes, Reilly (EDT)",author_13146
"By Stewart, Martha and Martha Stewart Living (EDT)",author_13147
"By Weiss, Bernice K. (EDT) and Silverman, Sherie Lerner",author_13148
"By Biddle, Livingstone L.",author_13149
"By Kipling, Rudyard and Said, Edward W. (EDT)",author_13150
"By Tyrer, Polly",author_13151
"By Longman, Jere",author_13152
"By Collins, Maria Antonieta",author_13153
"By Stine, R. L. and Park, Trip (ILT)",author_13154
"By Sheldon, George G.",author_13155
"By Brown, Lyn Mikel",author_13156
"By Wittlinger, Ellen",author_13157
"By Sunset Books (COR), Braasch, Barbara, and Kessler, Lisa Stockwell",author_13158
"By Learsy, Raymond J.",author_13159
By Gillon,author_13160
"By Kirk, Elizabeth J.",author_13161
"By Malcolm, Kari Torjesen",author_13162
"By Miller, Mark, Defrank, Thomas M., Goldman, Peter Louis (EDT), and Murr, Andrew (CON)",author_13163
"By Mishel, Lawrence, Bernstein, Jared, and Schmitt, John",author_13164
"By Hollander, John (EDT), Boland, Eavan (EDT), and Academy of American Poets (COR)",author_13165
"By Campbell, Scott D.",author_13166
By Brian L. Jeffrey,author_13167
"By Blackmer, Donald L. M.",author_13168
By Serendipity House,author_13169
"By Thomas, Heather",author_13170
"By Epstein, Joseph",author_13171
"By Tekulsky, Mathew",author_13172
"By Haddon, Dayle",author_13173
"By Goodman, Allegra",author_13174
"By Burnett, Alastair",author_13175
"By Churchill, Creighton",author_13176
"By Ray, Sondra",author_13177
"By Bender, Karen E.",author_13178
"By Carbonneau, Guy",author_13179
"By Snow, Lois Wheeler",author_13180
"By Barbour, Haley",author_13181
"By Carter, Rosalynn and Ross, Jerilyn",author_13182
"By Fiennes, Ranulph, Sir",author_13183
"By Drake, David and Hartwell, David G.",author_13184
"By Brownstein, Ronald",author_13185
"By Rutherford, F. James and Ahlgren, Andrew",author_13186
"By Halliday, David, Resnick, Robert, and Walker, Jearl",author_13187
By Joan Steiner,author_13188
"By Hamill, Denis",author_13189
"By Davis, William C. (EDT)",author_13190
"By Upton, Simon (PHT) and Inions, Cynthia",author_13191
"By Lee, Myung-Jin and Knaak, Richard A.",author_13192
"By Daniels, Robert Vincent",author_13193
"By Hunter, Karen and Browder, Brenda Stone",author_13194
"By Kriegel, Robert J. and Brandt, David",author_13195
"By Merrill, Roger A.",author_13196
"By Bentinck-Smith, William",author_13197
"By Laurentin, Rene",author_13198
"By Lincoln, Edward J.",author_13199
"By Conrad, Peter",author_13200
"By Bell, John Fred",author_13201
"By Garr, Doug",author_13202
By Harry Stillwell Edwards,author_13203
"By Zimmerman, Irla Lee",author_13204
"By Weinberger, Caspar W. and Roberts, Gretchen",author_13205
"By Pantfoeder, Dorman",author_13206
"By Freeman, Lucy, Zabriskie, George A., and LA Follette, Sherry",author_13207
"By Athearn, Robert G.",author_13208
"By Adams, Henry",author_13209
"By Tomek, William G. and Robinson, Kenneth Leon",author_13210
By Life Magazine,author_13211
"By Seitz, William Chapin",author_13212
"By Jenkins, Myra Ellen and Schroeder, Albert H",author_13213
"By Blume, Judy",author_13214
"By Malory, Thomas, Sir",author_13215
By Wassily Photiades,author_13216
"By Lewan, Todd",author_13217
"By Gardner, Eileen Marie",author_13218
"By Swanfeldt, Andrew",author_13219
"By Gorey, Edward",author_13220
"By Langseth-Christensen, Lillian",author_13221
"By Edelman, Peter B.",author_13222
"By Klagsbrun, Francine (EDT)",author_13223
"By Pope, Patricia E.",author_13224
"By Graham, Judy",author_13225
"By Mencken, H.L.",author_13226
By Kenneth H. C. Lo,author_13227
"By Callen, Karena",author_13228
"By Wilder, Janos",author_13229
"By Frederick, J. George",author_13230
By Confucius,author_13231
"By Rancic, Bill and Soenen, Karen",author_13232
"By Sanford, Terry.",author_13233
"By Wilens, Patricia",author_13234
By Eve Begley,author_13235
"By Nightingale, Florence",author_13236
"By Urban, G. R",author_13237
"By Schmidt, John C",author_13238
"By Harrison, Selig S. (EDT)",author_13239
"By Dweck, Stephan, Ivey, Monteria, and Webb, Veronica (INT)",author_13240
"By Long, Melinda and Shannon, David (ILT)",author_13241
By Hewlett-Packard,author_13242
"By Caldwell, Joseph",author_13243
"By Ibrahim, Ibrahim (EDT) and Georgetown University Center for Contemporary Arab Studies (COR)",author_13244
"By Stagg, Frederick L",author_13245
"By Dosti, Rose",author_13246
"By Butcher, Devereux",author_13247
"By Plato and Buchanan, Scott (EDT)",author_13248
By Penny Proserpi and Reading Symphony Orch,author_13249
"By Borosage, Robert L. (EDT) and Hickey, Roger (EDT)",author_13250
"By No, Yee-jung and Feinberg, Jessica Cathryn",author_13251
"By Wallace, Mike and Mikaelian, Allen",author_13252
"By Peters, Tom",author_13253
"By Wieder, Marcia",author_13254
"By Kershner, Ruth and Koch, Josette",author_13255
"By Williams, Cindy (EDT)",author_13256
"By Rolens, Sharon",author_13257
By Frederick Mortimer Clapp,author_13258
"By Cadieux, Charles L.",author_13259
By Fiennes,author_13260
"By Keyserling, Harriet",author_13261
"By Odenwald, Sten F.",author_13262
"By Zellers, Margaret and Krist, Bob (PHT)",author_13263
"By Nakamura, Tsuneo and Wells, Randall (INT)",author_13264
"By Parker, Timothy E.",author_13265
"By Scott, John, Fisher, Eric",author_13266
"By Benjamini, Eli and Leskowitz, Sidney (EDT)",author_13267
By American Education Publishing (COR),author_13268
"By Wilson, William and Jones, Judy",author_13269
"By Gurman, Alan S. and Rice, David G.",author_13270
"By Carlson, Kristine",author_13271
"By Kipling, Rudyard and Langford, Alan (ILT)",author_13272
By Robert Alan Dahl,author_13273
"By Haeringer, Jacques",author_13274
"By Rowitz, Mary",author_13275
"By Stein, Jonathan",author_13276
"By Rick Barba, Rusel DeMaria",author_13277
"By Llewellyn, Robert (PHT)",author_13278
"By Rogers, Don E",author_13279
"By Barzun, Jacques, Graff, Henry F.",author_13280
"By Shah, Saira",author_13281
"By Burgess, Anthony",author_13282
"By Josephy, Alfin M.",author_13283
"By Guenther, Margaret",author_13284
"By Caldwell, Ian and Thomason, Dustin",author_13285
"By Peters, Anne L., M.D. and Harmel, Mark (PHT)",author_13286
"By May, Robin",author_13287
By Singer Sewing,author_13288
"By Running Press, Washburn, Michael (EDT), and Oyama, Susan (EDT)",author_13289
"By Sobel, Dava",author_13290
"By Macneill, Jim, Winsemius, Pieter, and Yakushiji, Taizo",author_13291
"By Marzollo, Jean and Wick, Walter (PHT)",author_13292
"By Gilligan, Carol, Lyons, Nona P., and Hanmer, Trudy J. (EDT)",author_13293
"By Diggins, John P",author_13294
"By Packe, Michael",author_13295
"By Wegner, Max",author_13296
"By Brazile, Donna",author_13297
"By Bobrick, Benson",author_13298
"By McConnell, Malcolm and Ballard, Robert D.",author_13299
"By Woodson, Jacqueline and Lewis, Earl B. (ILT)",author_13300
"By Sheppard, Donna C.",author_13301
"By Knopf, Mildred O.",author_13302
"By Nicholls, Peter",author_13303
"By Hartmann, Thom",author_13304
